ISO,Calendar year (nearest),Source,Problem 1: Data Not Credible,Problem 3: Data is of Questionable Analytical Comparability,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Resource taxes,"Resource Component of Taxes on income, profits, and capital gains",Resource Component of Indirect,Resources Component of Non-Tax
BM,1990,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1991,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1992,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1993,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1994,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1995,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1996,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1997,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1998,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,1999,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2000,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2001,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2002,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2003,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2004,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2005,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2006,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2007,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2008,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2009,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BM,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BO,1980,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BO,1981,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BO,1982,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BO,1983,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BO,1984,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BO,1985,GFS,False,False,0.115046491969569,0.105579036348267,0.113863060016906,0.104395604395604,0.0,0.0,0.0,0.0,0.0
BO,1986,GFS,False,False,0.159003680336488,0.140628286014721,0.157939011566772,0.139563617245005,0.0,0.0,0.0,0.0,0.0
BO,1987,GFS,False,False,0.159905447996398,0.147692480864475,0.158971184151283,0.146758217019361,0.0,0.0,0.0,0.0,0.0
BO,1988,GFS,False,False,0.16391819359615,0.161188228761799,0.152637423653526,0.149907458819175,0.0,0.0,0.0,0.0,0.0
BO,1989,GFS,False,False,0.16304553332283,0.152512998266898,0.154529699070427,0.143997164014495,0.0,0.0,0.0,0.0,0.0
BO,1990,CEPALSTAT,False,False,0.194334002460662,0.182289710548469,0.178151913488312,0.166107621576119,0.0,0.0,0.0,0.0,0.0
BO,1991,CEPALSTAT,False,False,0.207354171022371,0.194496132134644,0.190356470834204,0.177498431946477,0.0,0.0,0.0,0.0,0.0
BO,1992,CEPALSTAT,False,False,0.228218406468611,0.215272099572999,0.203924775143091,0.190978468247479,0.0,0.0,0.0,0.0,0.0
BO,1993,CEPALSTAT,False,False,0.213258923095793,0.20156588576802,0.198262398299195,0.186569360971422,0.0,0.0,0.0,0.0,0.0
BO,1994,CEPALSTAT,False,False,0.23243957157331,0.220860471848314,0.208753075698364,0.197173975973368,0.0,0.0,0.0,0.0,0.0
BO,1995,CEPALSTAT,False,False,0.233904141461145,0.222022646192027,0.21838374437723,0.206502249108112,0.0,0.0,0.0,0.0,0.0
BO,1996,CEPALSTAT,False,False,0.232799637690812,0.209649146175773,0.211242240988891,0.188091749473852,0.0,0.0,0.0,0.0,0.0
BO,1997,CEPALSTAT,False,False,0.234667659206608,0.210390452406109,0.220802516569014,0.196525309768514,0.0,0.0,0.0,0.0,0.0
BO,1998,CEPALSTAT,False,False,0.248684379138012,0.232260475844688,0.234643970782965,0.218220067489642,0.0,0.0,0.0,0.0,0.0
BO,1999,CEPALSTAT,False,False,0.258709195115873,0.238960877149265,0.240356341888861,0.220608023922253,0.0,0.0,0.0,0.0,0.0
BO,2000,CEPALSTAT,False,False,0.250427515020798,0.233615775689416,0.228138961639193,0.211327222307811,0.0,0.0,0.0,0.0,0.0
BO,2001,CEPALSTAT,False,False,0.241808886410113,0.223868748838074,0.217871351552333,0.199931213980294,0.0,0.0,0.0,0.0,0.0
BO,2002,CEPALSTAT,False,False,0.237133481528528,0.217991602272326,0.214565470519742,0.19542359126354,0.0,0.0,0.0,0.0,0.0
BO,2003,CEPALSTAT,False,False,0.239530563453089,0.216414125096924,0.210498513827862,0.187382075471698,0.0,0.0,0.0,0.0,0.0
BO,2004,CEPALSTAT,False,False,0.263815241432798,0.244583919800075,0.238764254732428,0.219532933099704,0.0,0.0,0.0,0.0,0.0
BO,2005,CEPALSTAT,False,False,0.303356096800997,0.283583039052763,0.281926412546739,0.262153354798504,0.0,0.0,0.0,0.0,0.0
BO,2006,CEPALSTAT,False,False,0.326723198325849,0.30835767537167,0.308400183110259,0.29003466015608,0.0,0.0,0.0,0.0,0.0
BO,2007,CEPALSTAT,False,False,0.327498568086284,0.30924773563475,0.311118445961033,0.292867613509499,0.0,0.0,0.0,0.0,0.0
BO,2008,CEPALSTAT,False,False,0.32733027325302,0.309077501781364,0.314956832982584,0.296704061510928,0.0,0.0,0.0,0.0,0.0
BO,2009,CEPALSTAT,False,False,0.317342085157771,0.299088123423727,0.307180001150115,0.28892603941607,0.0,0.0,0.0,0.0,0.0
BO,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1980,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1981,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1982,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1983,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1984,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1985,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1986,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1987,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1988,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1989,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1990,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1991,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1992,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1993,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BR,1994,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,1995,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,1996,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,1997,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,1998,OECD Tax Statistics,False,False,0.0,0.0,0.333761166412738,0.26181005150744,0.0,0.0,0.0,0.0,0.0
BR,1999,OECD Tax Statistics,False,False,0.0,0.0,0.336682475758193,0.268293679148994,0.0,0.0,0.0,0.0,0.0
BR,2000,OECD Tax Statistics,False,False,0.0,0.0,0.348104334113338,0.277336707701699,0.0,0.0,0.0,0.0,0.0
BR,2001,OECD Tax Statistics,False,False,0.0,0.0,0.35576364969838,0.28494994758608,0.0,0.0,0.0,0.0,0.0
BR,2002,OECD Tax Statistics,False,False,0.0,0.0,0.359080910962213,0.285952645176483,0.0,0.0,0.0,0.0,0.0
BR,2003,OECD Tax Statistics,False,False,0.0,0.0,0.355690421118764,0.283118795398447,0.0,0.0,0.0,0.0,0.0
BR,2004,OECD Tax Statistics,False,False,0.0,0.0,0.362021654402088,0.287151175457726,0.0,0.0,0.0,0.0,0.0
BR,2005,OECD Tax Statistics,False,False,0.0,0.0,0.375478293064585,0.297132947411561,0.0,0.0,0.0,0.0,0.0
BR,2006,OECD Tax Statistics,False,False,0.0,0.0,0.376357509211925,0.295873922708034,0.0,0.0,0.0,0.0,0.0
BR,2007,OECD Tax Statistics,False,False,0.0,0.0,0.390780763697126,0.309342223080602,0.0,0.0,0.0,0.0,0.0
BR,2008,OECD Tax Statistics,False,False,0.0,0.0,0.400762963177939,0.318786074419795,0.0,0.0,0.0,0.0,0.0
BR,2009,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BB,1980,IMF Country Report,False,False,0.0,0.0,0.0,0.1956745623069,0.0,0.0,0.0,0.0,0.0
BB,1981,IMF Country Report,False,False,0.237231057062675,0.218989710009355,0.217305893358279,0.199064546304958,0.0,0.0,0.0,0.0,0.0
BB,1982,IMF Country Report,False,False,0.233437779767234,0.207967770814682,0.227394807520143,0.201924798567592,0.0,0.0,0.0,0.0,0.0
BB,1983,IMF Country Report,False,False,0.254070012652889,0.210628426824125,0.253310839308309,0.209869253479544,0.0,0.0,0.0,0.0,0.0
BB,1984,IMF Country Report,False,False,0.25605415860735,0.210754352030948,0.254893617021277,0.209593810444874,0.0,0.0,0.0,0.0,0.0
BB,1985,IMF Country Report,False,False,0.0,0.21268022181146,0.0,0.211201478743068,0.0,0.0,0.0,0.0,0.0
BB,1986,IMF Country Report,False,False,0.261481481481481,0.219393939393939,0.261043771043771,0.218956228956229,0.0,0.0,0.0,0.0,0.0
BB,1987,IMF Country Report,False,False,0.244634668297157,0.206144909813513,0.243992662794252,0.205502904310608,0.0,0.0,0.0,0.0,0.0
BB,1988,IMF Country Report,False,False,0.253348663409026,0.212647312446105,0.25271629778672,0.2120149468238,0.0,0.0,0.0,0.0,0.0
BB,1989,IMF Country Report,False,False,0.264623376623377,0.226571428571429,0.263922077922078,0.22587012987013,0.0,0.0,0.0,0.0,0.0
BB,1990,IMF Country Report,False,False,0.297051215726849,0.257863424728401,0.296766683911019,0.257578892912571,0.0,0.0,0.0,0.0,0.0
BB,1991,IMF Country Report,False,False,0.0,0.24711087975013,0.0,0.246980739198334,0.0,0.0,0.0,0.0,0.0
BB,1992,IMF Country Report,False,False,0.0,0.260564494856238,0.0,0.260485360063308,0.0,0.0,0.0,0.0,0.0
BB,1993,IMF Country Report,False,False,0.0,0.0,0.0,0.247851074462769,0.0,0.0,0.0,0.0,0.0
BB,1994,IMF Country Report,False,False,0.0,0.0,0.0,0.240416866315285,0.0,0.0,0.0,0.0,0.0
BB,1995,IMF Country Report,False,False,0.0,0.0,0.0,0.241575342465753,0.0,0.0,0.0,0.0,0.0
BB,1996,IMF Country Report,False,False,0.0,0.0,0.0,0.24847377472055,0.0,0.0,0.0,0.0,0.0
BB,1997,IMF Country Report,False,False,0.0,0.0,0.0,0.243422630947621,0.0,0.0,0.0,0.0,0.0
BB,1998,IMF Country Report,False,False,0.0,0.0,0.0,0.261850443599493,0.0,0.0,0.0,0.0,0.0
BB,1999,IMF Country Report,False,False,0.0,0.0,0.0,0.266521511931719,0.0,0.0,0.0,0.0,0.0
BB,2000,IMF Country Report,False,False,0.0,0.0,0.0,0.276076144743612,0.0,0.0,0.0,0.0,0.0
BB,2001,IMF Country Report,False,False,0.0,0.0,0.0,0.290955631399317,0.0,0.0,0.0,0.0,0.0
BB,2002,IMF Country Report,False,False,0.0,0.0,0.0,0.285802987078369,0.0,0.0,0.0,0.0,0.0
BB,2003,GFS,False,False,0.312057300097119,0.295804467465199,0.310590806086112,0.294337973454192,0.0,0.0,0.0,0.0,0.0
BB,2004,GFS,False,False,0.31587182187453,0.297999097337145,0.314472694448623,0.296599969911238,0.0,0.0,0.0,0.0,0.0
BB,2005,GFS,False,False,0.280536323105167,0.280389457120378,0.280423551009704,0.280276685024915,0.0,0.0,0.0,0.0,0.0
BB,2006,GFS,False,False,0.260538704766366,0.260397001990865,0.260259983604638,0.260118280829137,0.0,0.0,0.0,0.0,0.0
BB,2007,GFS,False,False,0.284736546455454,0.284621952589597,0.284282664869116,0.284168071003258,0.0,0.0,0.0,0.0,0.0
BB,2008,GFS,False,False,0.301023522662077,0.300914515203672,0.30015834767642,0.300049340218015,0.0,0.0,0.0,0.0,0.0
BB,2009,IMF Country Report,False,False,0.0,0.0,0.0,0.30073377665673,0.0,0.0,0.0,0.0,0.0
BB,2010,IMF Country Report,False,False,0.0,0.0,0.0,0.265662999420961,0.0,0.0,0.0,0.0,0.0
BN,1980,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1981,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1982,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1983,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1984,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1985,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1986,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1987,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1988,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1989,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1990,IMF Country Report,False,False,0.424071462153268,0.424071462153268,0.424071462153268,0.424071462153268,0.0,0.0,0.0,0.0,0.0
BN,1991,IMF Country Report,False,False,0.420081326243353,0.420081326243353,0.420081326243353,0.420081326243353,0.363318736315296,0.203481388802002,0.203481388802002,0.0,0.159837347513294
BN,1992,IMF Country Report,False,False,0.400469414698548,0.400469414698548,0.400469414698548,0.400469414698548,0.277956579140384,0.162949977996186,0.162949977996186,0.0,0.115006601144198
BN,1993,IMF Country Report,False,False,0.514923123304191,0.514923123304191,0.514923123304191,0.514923123304191,0.277157069641242,0.145110039192041,0.145110039192041,0.0,0.132047030449201
BN,1994,IMF Country Report,False,False,0.691654653211597,0.691654653211597,0.691654653211597,0.691654653211597,0.289375300336377,0.148417427518821,0.148417427518821,0.0,0.140957872817556
BN,1995,IMF Country Report,False,False,0.656780923994039,0.656780923994039,0.656780923994039,0.656780923994039,0.288211624441133,0.147228017883756,0.147228017883756,0.0,0.140983606557377
BN,1996,IMF Country Report,False,False,0.525440177457369,0.525440177457369,0.525440177457369,0.525440177457369,0.319266601968668,0.158723138777208,0.158723138777208,0.0,0.16054346319146
BN,1997,IMF Country Report,False,False,0.516977708657335,0.516977708657335,0.516977708657335,0.516977708657335,0.26928978745464,0.162757905650596,0.162757905650596,0.0,0.106531881804044
BN,1998,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,1999,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BN,2000,IMF Country Report,False,False,0.491397641600619,0.491397641600619,0.491397641600619,0.491397641600619,0.40856369611444,0.218055287067466,0.218055287067466,0.0,0.190508409046975
BN,2001,IMF Country Report,False,False,0.421723966118585,0.421723966118585,0.421723966118585,0.421723966118585,0.361036372695566,0.21175884404584,0.21175884404584,0.0,0.149277528649726
BN,2002,IMF Country Report,False,False,0.40791360030584,0.40791360030584,0.40791360030584,0.40791360030584,0.353340342158081,0.202236452260346,0.202236452260346,0.0,0.151199464780656
BN,2003,IMF Country Report,False,False,0.557510504201681,0.557510504201681,0.557510504201681,0.557510504201681,0.485819327731092,0.275822829131653,0.275822829131653,0.0,0.209908963585434
BN,2004,IMF Country Report,False,False,0.481286637607095,0.481286637607095,0.481286637607095,0.481286637607095,0.437020892830302,0.258454832406433,0.258454832406433,0.0,0.178566060423869
BN,2005,IMF Country Report,False,False,0.534795763993949,0.534795763993949,0.534795763993949,0.534795763993949,0.490103378719113,0.313918305597579,0.313918305597579,0.0,0.17624810892587
BN,2006,IMF Country Report,False,False,0.510808734774498,0.510808734774498,0.510808734774498,0.510808734774498,0.471963129595084,0.290793372105783,0.290793372105783,0.0,0.181169757489301
BN,2007,IMF Country Report,False,False,0.544016468931145,0.544016468931145,0.544016468931145,0.544016468931145,0.478953356086462,0.326615742997996,0.326615742997996,0.0,0.152337613088466
BN,2008,IMF Country Report,False,False,0.557799784292578,0.557799784292578,0.557799784292578,0.557799784292578,0.517256593783704,0.348318462594372,0.348318462594372,0.0,0.168938131189332
BN,2009,IMF Country Report,False,False,0.409518928960349,0.409518928960349,0.409518928960349,0.409518928960349,0.358080840433028,0.21305489718788,0.21305489718788,0.0,0.145025943245148
BN,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BT,1980,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BT,1981,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BT,1982,GFS,False,False,0.364542124542125,0.364542124542125,0.100586080586081,0.100586080586081,0.0,0.0,0.0,0.0,0.0
BT,1983,GFS,False,False,0.428162746344565,0.428162746344565,0.124030514939606,0.124030514939606,0.0,0.0,0.0,0.0,0.0
BT,1984,GFS,False,False,0.429312227074236,0.429312227074236,0.149781659388646,0.149781659388646,0.0,0.0,0.0,0.0,0.0
BT,1985,GFS,False,False,0.467941888619855,0.466004842615012,0.128135593220339,0.126198547215496,0.0,0.0,0.0,0.0,0.0
BT,1986,GFS,False,False,0.468865546218487,0.467899159663866,0.142226890756303,0.141260504201681,0.0,0.0,0.0,0.0,0.0
BT,1987,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BT,1988,GFS,False,False,0.483397365532382,0.483397365532382,0.22821075740944,0.22821075740944,0.0,0.0,0.0,0.0,0.0
BT,1989,GFS,False,False,0.379349363507779,0.379349363507779,0.192880716643093,0.192880716643093,0.0,0.0,0.0,0.0,0.0
BT,1990,GFS,False,False,0.287472081218274,0.287472081218274,0.181279187817259,0.181279187817259,0.0,0.0,0.0,0.0,0.0
BT,1991,GFS,False,False,0.312168261419029,0.312168261419029,0.176277306372992,0.176277306372992,0.0,0.0,0.0,0.0,0.0
BT,1992,GFS,False,False,0.306750849927149,0.306750849927149,0.179520802978792,0.179520802978792,0.0,0.0,0.0,0.0,0.0
BT,1993,GFS,False,False,0.386852359647857,0.386852359647857,0.209323134651465,0.209323134651465,0.0,0.0,0.0,0.0,0.0
BT,1994,GFS,False,False,0.379997482376636,0.379997482376636,0.196689325276939,0.196689325276939,0.0,0.0,0.0,0.0,0.0
BT,1995,GFS,False,False,0.383681377825619,0.383681377825619,0.19280947255113,0.19280947255113,0.0,0.0,0.0,0.0,0.0
BT,1996,GFS,False,False,0.413607802682172,0.413607802682172,0.191944105786364,0.191944105786364,0.0,0.0,0.0,0.0,0.0
BT,1997,GFS,False,False,0.368688248052052,0.368688248052052,0.189388705920154,0.189388705920154,0.0,0.0,0.0,0.0,0.0
BT,1998,GFS,False,False,0.332499829665463,0.332499829665463,0.208748381821898,0.208748381821898,0.0,0.0,0.0,0.0,0.0
BT,1999,GFS,False,False,0.400023416461773,0.400023416461773,0.209027046013347,0.209027046013347,0.0,0.0,0.0,0.0,0.0
BT,2000,GFS,False,False,0.409087088979935,0.409087088979935,0.237109990545225,0.237109990545225,0.0,0.0,0.0,0.0,0.0
BT,2001,GFS,False,False,0.407931116164487,0.407931116164487,0.232120996778473,0.232120996778473,0.0,0.0,0.0,0.0,0.0
BT,2002,GFS,False,False,0.361917013131355,0.361917013131355,0.207612480961594,0.207612480961594,0.0,0.0,0.0,0.0,0.0
BT,2003,GFS,False,False,0.25473311546841,0.25473311546841,0.172340595497458,0.172340595497458,0.0,0.0,0.0,0.0,0.0
BT,2004,GFS,False,False,0.341054916146005,0.341054916146005,0.164554422887208,0.164554422887208,0.0,0.0,0.0,0.0,0.0
BT,2005,GFS,False,False,0.30722446216781,0.306164984254981,0.178525265605227,0.177465787692398,0.0,0.0,0.0,0.0,0.0
BT,2006,GFS,False,False,0.350437319302998,0.349289714270831,0.179795796108666,0.178648191076498,0.0,0.0,0.0,0.0,0.0
BT,2007,GFS,False,False,0.356862740747315,0.355766175556936,0.223709949409781,0.222613384219402,0.0,0.0,0.0,0.0,0.0
BT,2008,GFS,False,False,0.350809949714022,0.349693101992246,0.236957890292119,0.235841042570343,0.0,0.0,0.0,0.0,0.0
BT,2009,GFS,False,False,0.355588103448276,0.354359137931034,0.242224827586207,0.240995862068966,0.0,0.0,0.0,0.0,0.0
BT,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BW,1980,Keen and Mansour IMF data,False,False,0.338436123348018,0.338436123348018,0.296806167400881,0.296806167400881,0.114618828273362,0.114537444933921,0.0,0.0,0.0
BW,1981,Keen and Mansour IMF data,False,False,0.29107303877367,0.29107303877367,0.255184851217313,0.255184851217313,0.0694679891794409,0.0694319206492335,0.0,0.0,0.0
BW,1982,Keen and Mansour IMF data,False,False,0.293149664929263,0.293149664929263,0.258004467609829,0.258004467609829,0.0740580789277737,0.0737155621742368,0.0,0.0,0.0
BW,1983,Keen and Mansour IMF data,False,False,0.327955736750146,0.327955736750146,0.299883517763541,0.299883517763541,0.112871287128713,0.112987769365172,0.0,0.0,0.0
BW,1984,Keen and Mansour IMF data,False,False,0.353700440528634,0.353700440528634,0.336299559471366,0.336299559471366,0.165859030837005,0.166079295154185,0.0,0.0,0.0
BW,1985,Keen and Mansour IMF data,False,False,0.417304860088365,0.417304860088365,0.402172312223859,0.402172312223859,0.214027982326951,0.213917525773196,0.0,0.0,0.0
BW,1986,Keen and Mansour IMF data,False,False,0.436900056465274,0.436900056465274,0.417814793901751,0.417814793901751,0.238537549407114,0.238565782044043,0.0,0.0,0.0
BW,1987,Keen and Mansour IMF data,False,False,0.340339425587467,0.340339425587467,0.32058933233868,0.32058933233868,0.17775083923909,0.177732189481537,0.0,0.0,0.0
BW,1988,Keen and Mansour IMF data,False,False,0.400862474517798,0.400862474517798,0.383660028226439,0.383660028226439,0.221938215461816,0.221891171397209,0.0,0.0,0.0
BW,1989,Keen and Mansour IMF data,False,False,0.376385278423861,0.376385278423861,0.370898891777261,0.370898891777261,0.197619373375291,0.197564646326447,0.0,0.0,0.0
BW,1990,Keen and Mansour IMF data,False,False,0.456594078786396,0.456594078786396,0.442182529973085,0.442182529973085,0.245326645461218,0.245289943724003,0.0,0.0,0.0
BW,1991,Keen and Mansour IMF data,False,False,0.455484665323483,0.455484665323483,0.447671815536154,0.447671815536154,0.211327512872174,0.211327512872174,0.0,0.0,0.0
BW,1992,IMF Country Report,False,False,0.520729796283859,0.520729796283859,0.509525408551601,0.509525408551601,0.208876203268413,0.208876203268413,0.208876203268413,0.0,0.0
BW,1993,IMF Country Report,False,False,0.507480352239371,0.507480352239371,0.48981157087397,0.48981157087397,0.215765552504498,0.215765552504498,0.215765552504498,0.0,0.0
BW,1994,IMF Country Report,False,False,0.377521735460454,0.377521735460454,0.371131932134718,0.371131932134718,0.198311808896767,0.198311808896767,0.198311808896767,0.0,0.0
BW,1995,IMF Country Report,False,False,0.392747789836843,0.392747789836843,0.390081219003809,0.390081219003809,0.186257457054553,0.186257457054553,0.186257457054553,0.0,0.0
BW,1996,IMF Country Report,False,False,0.437873045949787,0.437873045949787,0.432958313595452,0.432958313595452,0.215543581241118,0.215543581241118,0.215543581241118,0.0,0.0
BW,1997,IMF Country Report,False,False,0.417109902286693,0.417109902286693,0.411463684899768,0.411463684899768,0.235776166011887,0.235776166011887,0.235776166011887,0.0,0.0
BW,1998,IMF Country Report,False,False,0.321372959397237,0.321372959397237,0.315609041439933,0.315609041439933,0.133386354123064,0.133386354123064,0.133386354123064,0.0,0.0
BW,1999,IMF Country Report,False,False,0.434531982129236,0.434531982129236,0.429951690821256,0.429951690821256,0.242900730086085,0.242900730086085,0.242900730086085,0.0,0.0
BW,2000,IMF Country Report,False,False,0.462719009353181,0.462719009353181,0.460578316427348,0.460578316427348,0.275589513898037,0.275589513898037,0.275589513898037,0.0,0.0
BW,2001,IMF Country Report,False,False,0.349358174609776,0.349358174609776,0.347722420915468,0.347722420915468,0.193961573650503,0.193961573650503,0.193961573650503,0.0,0.0
BW,2002,IMF Country Report,False,False,0.365906930133361,0.365906930133361,0.363748490376956,0.363748490376956,0.19279492252743,0.19279492252743,0.19279492252743,0.0,0.0
BW,2003,IMF Country Report,False,False,0.387386094568415,0.387386094568415,0.385927148358088,0.385927148358088,0.195235703522996,0.0568749850517806,0.0568749850517806,0.0,0.138360718471216
BW,2004,IMF Country Report,False,False,0.370407805441531,0.370407805441531,0.363229439551146,0.363229439551146,0.179087852472204,0.0517543678706244,0.0517543678706244,0.0,0.12733348460158
BW,2005,IMF Country Report,False,False,0.399343603723166,0.399343603723166,0.397317025054251,0.397317025054251,0.197438978460876,0.0519198694381176,0.0519198694381176,0.0,0.146164744704891
BW,2006,IMF Country Report,False,False,0.399709962353699,0.399709962353699,0.393162142762975,0.393162142762975,0.192113319759181,0.0557077358020713,0.0557077358020713,0.0,0.13640558395711
BW,2007,IMF Country Report,False,False,0.357920662107592,0.357920662107592,0.350706989885856,0.350706989885856,0.137672371760411,0.0306049733081626,0.0306049733081626,0.0,0.107067398452248
BW,2008,IMF Country Report,False,False,0.340245115016367,0.340245115016367,0.3332960931303,0.3332960931303,0.113753924186395,0.0385547822006726,0.0385547822006726,0.0,0.0751991419857221
BW,2009,IMF Country Report,False,False,0.345867173549911,0.345867173549911,0.337008236852716,0.337008236852716,0.104705950118081,0.0271873739991936,0.0271873739991936,0.0,0.0775185761188872
BW,2010,IMF Country Report,False,False,0.286672913294907,0.286672913294907,0.281751327408501,0.281751327408501,0.0881815686608554,0.0258193967271454,0.0258193967271454,0.0,0.06236217193371
CF,1980,IMF Country Report,False,False,0.172802850356295,0.172802850356295,0.128859857482185,0.128859857482185,0.0,0.0,0.0,0.0,0.0
CF,1981,IMF Country Report,False,False,0.139844108207244,0.139844108207244,0.114167812929849,0.114167812929849,0.0,0.0,0.0,0.0,0.0
CF,1982,IMF Country Report,False,False,0.169717138103161,0.169717138103161,0.14891846921797,0.14891846921797,0.0,0.0,0.0,0.0,0.0
