iso2c,year,source,not_credible,not_comparable,rev_inc_soc_contr,rev_ex_soc_contr,rev_ex_grants_inc_soc_contr,rev_ex_grants_ex_soc_contr,tot_resource_rev,resource_taxes,resource_comp_tax_income,resource_comp_indirect,resourc_comp_non_tax
CN,1982,IMF Country Report,True,True,NULL,NULL,0.265246508307739,0.265246508307739,NULL,0.0,NULL,NULL,NULL
CN,1983,IMF Country Report,True,True,NULL,NULL,0.267330800902283,0.267330800902283,NULL,0.0,NULL,NULL,NULL
CN,1984,IMF Country Report,True,True,NULL,NULL,0.254576480462816,0.254576480462816,NULL,0.0,NULL,NULL,NULL
CN,1985,IMF Country Report,False,False,NULL,NULL,0.253215380588374,0.253215380588374,NULL,0.0,NULL,NULL,NULL
CN,1986,IMF Country Report,False,False,NULL,NULL,0.238049357772808,0.238049357772808,NULL,0.0,NULL,NULL,NULL
CN,1987,IMF Country Report,False,False,NULL,NULL,0.213623117736524,0.213623117736524,NULL,0.0,NULL,NULL,NULL
CN,1988,IMF Country Report,False,False,NULL,NULL,0.186401219984019,0.186401219984019,NULL,0.0,NULL,NULL,NULL
CN,1989,IMF Country Report,False,False,NULL,NULL,0.192086778026779,0.192086778026779,NULL,0.0,NULL,NULL,NULL
CN,1990,IMF Country Report,False,False,NULL,NULL,0.190166821835651,0.190166821835651,NULL,0.0,NULL,NULL,NULL
CN,1991,IMF Country Report,False,False,NULL,NULL,0.168583430893189,0.168583430893189,NULL,0.0,NULL,NULL,NULL
CN,1992,IMF Country Report,False,False,NULL,NULL,0.145894958601191,0.145894958601191,NULL,0.0,NULL,NULL,NULL
CN,1993,IMF Country Report,False,False,NULL,NULL,0.134686442942079,0.134686442942079,NULL,0.0,NULL,NULL,NULL
CN,1994,IMF Country Report,False,False,NULL,NULL,0.115855766210367,0.115855766210367,NULL,0.0,NULL,NULL,NULL
CN,1995,IMF Country Report,False,False,NULL,NULL,0.108070355281704,0.108070355281704,NULL,0.0,NULL,NULL,NULL
CN,1996,IMF Country Report,False,False,NULL,NULL,0.108813867031281,0.108813867031281,NULL,0.0,NULL,NULL,NULL
CN,1997,IMF Country Report,False,False,NULL,NULL,0.114064257126768,0.114064257126768,NULL,0.0,NULL,NULL,NULL
CN,1998,IMF Country Report,False,False,NULL,NULL,0.120695791630273,0.120695791630273,NULL,0.0,NULL,NULL,NULL
CN,1999,IMF Country Report,False,False,NULL,NULL,0.124446555724123,0.124446555724123,NULL,0.0,NULL,NULL,NULL
CN,2000,IMF Country Report,False,False,NULL,NULL,0.137681418703204,0.137681418703204,NULL,0.0,0.0,0.0,NULL
CN,2001,IMF Country Report,False,False,NULL,NULL,0.151110066219404,0.151110066219404,NULL,0.0,0.0,0.0,NULL
CN,2002,IMF Country Report,False,False,NULL,NULL,0.159225227990831,0.159225227990831,NULL,0.0,0.0,0.0,NULL
CN,2003,IMF Country Report,False,False,NULL,NULL,0.161534046282081,0.161534046282081,NULL,0.0,0.0,0.0,NULL
CN,2004,IMF Country Report,False,False,NULL,NULL,0.16643905609728,0.16643905609728,NULL,0.0,0.0,0.0,NULL
CN,2005,IMF Country Report,False,False,NULL,NULL,0.172166393411997,0.172166393411997,NULL,0.0,0.0,0.0,NULL
CN,2006,IMF Country Report,False,False,NULL,NULL,0.182327179929698,0.182327179929698,NULL,0.0,0.0,0.0,NULL
CN,2007,IMF Country Report,False,False,NULL,NULL,0.197960718679422,0.197960718679422,NULL,0.0,0.0,0.0,NULL
CN,2008,IMF Country Report,False,False,NULL,NULL,0.196563917519831,0.196563917519831,NULL,0.0,0.0,0.0,NULL
CN,2009,IMF Country Report,False,False,NULL,NULL,0.200086353057635,0.200086353057635,NULL,0.0,0.0,0.0,NULL
CN,2010,IMF Country Report,False,False,NULL,NULL,0.201811747969181,0.201811747969181,NULL,0.0,0.0,0.0,NULL
CO,1980,IMF Country Report,False,False,NULL,NULL,0.186106044556521,0.186106044556521,NULL,0.0,NULL,NULL,NULL
CO,1981,IMF Country Report,False,False,NULL,NULL,0.162099820678224,0.162099820678224,NULL,0.0,NULL,NULL,NULL
CO,1982,IMF Country Report,False,False,NULL,NULL,0.133206538137588,0.133206538137588,NULL,0.0,NULL,NULL,NULL
CO,1983,IMF Country Report,False,False,NULL,NULL,0.149756794412271,0.149756794412271,NULL,0.0,NULL,NULL,NULL
CO,1984,IMF Country Report,False,False,NULL,NULL,0.151154667738182,0.151154667738182,NULL,0.0,NULL,NULL,NULL
CO,1985,IMF Country Report,False,False,NULL,NULL,0.16414447680552,0.16414447680552,NULL,0.0,NULL,NULL,NULL
CO,1986,IMF Country Report,False,False,NULL,NULL,0.171202042568233,0.171202042568233,NULL,0.0,NULL,NULL,NULL
CO,1987,IMF Country Report,False,False,NULL,NULL,0.158770254903159,0.158770254903159,NULL,0.0,NULL,NULL,NULL
CO,1988,IMF Country Report,False,False,NULL,NULL,0.15649443527736,0.15649443527736,NULL,0.0,NULL,NULL,NULL
CO,1989,IMF Country Report,False,False,NULL,NULL,0.162233691063128,0.162233691063128,NULL,0.0,NULL,NULL,NULL
CO,1990,IMF Country Report,False,False,NULL,NULL,0.170114929051015,0.170114929051015,NULL,0.0,NULL,NULL,NULL
CO,1991,IMF Country Report,False,False,NULL,NULL,0.180430106126981,0.180430106126981,NULL,0.0,NULL,NULL,NULL
CO,1992,IMF Country Report,False,False,NULL,NULL,0.187206591261608,0.187206591261608,NULL,0.0,NULL,NULL,NULL
CO,1993,IMF Country Report,False,False,NULL,NULL,0.195926651452606,0.195899995323285,NULL,0.0,NULL,NULL,NULL
CO,1994,IMF Country Report,False,False,NULL,NULL,0.205376836875799,0.205354084843075,NULL,0.0,NULL,NULL,NULL
CO,1995,IMF Country Report,False,False,NULL,NULL,0.212430131573782,0.2123972444851,NULL,0.0,NULL,NULL,NULL
CO,1996,IMF Country Report,False,False,NULL,NULL,0.226449819461616,0.226413535151822,NULL,0.0,NULL,NULL,NULL
CO,1997,IMF Country Report,False,False,NULL,NULL,0.229806460505616,0.229771446504598,NULL,0.0,NULL,NULL,NULL
CO,1998,IMF Country Report,False,False,NULL,NULL,0.226966909407924,0.226927154189977,NULL,0.0,NULL,NULL,NULL
CO,1999,IMF Country Report,False,False,NULL,NULL,0.230583330665657,0.230544755656702,NULL,0.0,NULL,NULL,NULL
CO,2000,IMF Country Report,False,False,NULL,NULL,0.23483741026514,0.23483741026514,NULL,0.0,NULL,NULL,NULL
CO,2001,IMF Country Report,False,False,NULL,NULL,0.247125157736738,0.247125157736738,NULL,0.0,NULL,NULL,NULL
CO,2002,IMF Country Report,False,False,NULL,NULL,0.2446490748931,0.2446490748931,NULL,0.0,NULL,NULL,NULL
CO,2003,IMF Country Report,False,False,NULL,NULL,0.251721529677431,0.251721529677431,NULL,0.0,NULL,NULL,NULL
CO,2004,IMF Country Report,False,False,NULL,NULL,0.251245442907182,0.251245442907182,NULL,0.0,NULL,NULL,NULL
CO,2005,IMF Country Report,False,False,NULL,NULL,0.257463537318172,0.257463537318172,NULL,0.0,NULL,NULL,NULL
CO,2006,IMF Country Report,False,False,NULL,NULL,0.272845912195427,0.272845912195427,0.034292963235026,0.0,NULL,NULL,NULL
CO,2007,IMF Country Report,False,False,NULL,NULL,0.271796822804543,0.271796822804543,0.0303012025833271,0.0,NULL,NULL,NULL
CO,2008,IMF Country Report,False,False,NULL,NULL,0.263335252797602,0.263335252797602,0.0270706827125564,0.0,NULL,NULL,NULL
CO,2009,IMF Country Report,False,False,NULL,NULL,0.265232079790456,0.265232079790456,0.0349476532450269,0.0,NULL,NULL,NULL
CO,2010,IMF Country Report,False,False,NULL,NULL,0.243127055317333,0.243127055317333,0.021210236506266,0.0,NULL,NULL,NULL
CG,2003,GFS,False,False,0.324244512255143,0.310729402500246,0.319135741706861,0.305620631951964,NULL,0.0,NULL,NULL,NULL
CG,2004,GFS,False,False,0.374195781415425,0.362871569346038,0.333300757390667,0.32197654532128,NULL,0.0,0.0,0.0,NULL
CG,2005,GFS,False,False,0.417071043697636,0.413342884729187,0.402282991248014,0.398554832279565,NULL,0.0,0.0,0.0,NULL
CR,1990,CEPALSTAT,False,False,NULL,NULL,0.239437928897661,0.165784198970263,NULL,0.0,0.0,0.0,NULL
CR,1991,CEPALSTAT,False,False,NULL,NULL,0.188327971746471,0.131947493320348,NULL,0.0,0.0,0.0,NULL
CR,1992,CEPALSTAT,False,False,NULL,NULL,0.191327274319662,0.133992679583043,NULL,0.0,0.0,0.0,NULL
CR,1993,CEPALSTAT,False,False,NULL,NULL,0.193628411839142,0.13228208088436,NULL,0.0,0.0,0.0,NULL
CR,1994,CEPALSTAT,False,False,NULL,NULL,0.19142432770953,0.12723191752264,NULL,0.0,0.0,0.0,NULL
CR,1995,CEPALSTAT,False,False,NULL,NULL,0.196379687154213,0.137580768788746,NULL,0.0,0.0,0.0,NULL
CR,1996,CEPALSTAT,False,False,NULL,NULL,0.19732224920985,0.134882996778423,NULL,0.0,0.0,0.0,NULL
CR,1997,CEPALSTAT,False,False,NULL,NULL,0.209561192503323,0.145604988133545,NULL,0.0,0.0,0.0,NULL
CR,1998,CEPALSTAT,False,False,NULL,NULL,0.210058874667515,0.14796378792988,NULL,0.0,0.0,0.0,NULL
CR,1999,CEPALSTAT,False,False,NULL,NULL,0.208488684177171,0.147484153948018,NULL,0.0,0.0,0.0,NULL
CR,2000,CEPALSTAT,False,False,NULL,NULL,0.212518460549871,0.149900519560959,NULL,0.0,0.0,0.0,NULL
CR,2001,CEPALSTAT,False,False,NULL,NULL,0.229507032240999,0.165513852327481,NULL,0.0,0.0,0.0,NULL
CR,2002,CEPALSTAT,False,False,NULL,NULL,0.222103685498497,0.155934620085584,NULL,0.0,0.0,0.0,NULL
CR,2003,CEPALSTAT,False,False,NULL,NULL,0.224863827376114,0.161166298351323,NULL,0.0,0.0,0.0,NULL
CR,2004,CEPALSTAT,False,False,NULL,NULL,0.21995851931897,0.157882274929238,NULL,0.0,0.0,0.0,NULL
CR,2005,CEPALSTAT,False,False,NULL,NULL,0.226528222051484,0.162640658426999,NULL,0.0,0.0,0.0,NULL
CR,2006,CEPALSTAT,False,False,NULL,NULL,0.237498817050654,0.173225120165948,NULL,0.0,0.0,0.0,NULL
CR,2007,CEPALSTAT,False,False,NULL,NULL,0.246725552993245,0.181004306167423,NULL,0.0,0.0,0.0,NULL
CR,2008,CEPALSTAT,False,False,NULL,NULL,0.250985749368224,0.18247642302519,NULL,0.0,0.0,0.0,NULL
CR,2009,CEPALSTAT,False,False,NULL,NULL,0.237587530893125,0.165837770270138,NULL,0.0,0.0,0.0,NULL
HR,1991,IMF Country Report,False,True,NULL,NULL,0.354664399092971,0.186977324263039,NULL,0.0,0.0,0.0,NULL
HR,1992,IMF Country Report,False,True,NULL,NULL,0.300341815896953,0.200734213006598,NULL,0.0,0.0,0.0,NULL
HR,1994,IMF Country Report,False,False,0.391997714741377,0.279755418980288,0.391997714741377,0.279755418980288,NULL,0.0,0.0,0.0,NULL
HR,1995,IMF Country Report,False,False,0.409857682434593,0.289961555415345,0.409857682434593,0.289961555415345,NULL,0.0,0.0,0.0,NULL
HR,1996,IMF Country Report,False,False,0.428347637187923,0.305962597991374,0.428347637187923,0.305962597991374,NULL,0.0,0.0,0.0,NULL
HR,1997,IMF Country Report,False,False,0.478007721508763,0.33300537921008,0.477007705354979,0.332005363056296,NULL,0.0,0.0,0.0,NULL
HR,1998,IMF Country Report,False,False,0.513003728116393,0.372002703429431,0.511003713581826,0.370002688894864,NULL,0.0,0.0,0.0,NULL
HR,1999,IMF Country Report,False,False,0.488840152847527,0.349747490800189,0.487832235006604,0.348739572959267,NULL,0.0,0.0,0.0,NULL
HR,2000,IMF Country Report,False,False,0.396460175053476,0.28257420684157,0.395603889578199,0.281717921366293,NULL,0.0,0.0,0.0,NULL
HR,2001,IMF Country Report,False,False,0.37901887263442,0.267036023901523,0.37901887263442,0.267036023901523,NULL,0.0,0.0,0.0,NULL
HR,2002,IMF Country Report,False,False,0.38232796605299,0.276650797908006,0.38232796605299,0.276650797908006,NULL,0.0,0.0,0.0,NULL
HR,2003,IMF Country Report,False,False,0.373598627540056,0.269024745339227,0.373598627540056,0.269024745339227,NULL,0.0,0.0,0.0,NULL
HR,2004,IMF Country Report,False,False,0.393728251160948,0.274590081114834,0.393671668815449,0.274533498769334,NULL,0.0,0.0,0.0,NULL
HR,2005,IMF Country Report,False,False,0.389046397551865,0.271661191365525,0.388941391776548,0.271556185590207,NULL,0.0,0.0,0.0,NULL
HR,2006,IMF Country Report,False,False,0.390662580228419,0.274264372397301,0.389985706628551,0.273587498797433,NULL,0.0,0.0,0.0,NULL
HR,2007,IMF Country Report,False,False,NULL,NULL,0.402,0.285,NULL,0.0,0.0,0.0,NULL
HR,2008,IMF Country Report,False,False,NULL,NULL,0.395,0.277,NULL,0.0,0.0,0.0,NULL
HR,2009,IMF Country Report,False,False,NULL,NULL,0.384,0.265,NULL,0.0,0.0,0.0,NULL
HR,2010,IMF Country Report,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CU,1990,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1991,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1992,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1993,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1994,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1995,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1996,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1997,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1998,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,1999,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2000,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2001,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2002,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2003,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2004,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2005,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2006,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2007,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2008,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CU,2009,CEPALSTAT,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CY,1998,IMF Country Report,False,False,NULL,NULL,0.331294230538563,0.261364999400264,NULL,NULL,NULL,0.0,NULL
CY,1999,IMF Country Report,False,False,NULL,NULL,0.330315224681422,0.262910798122066,NULL,NULL,NULL,0.0,NULL
CY,2000,IMF Country Report,False,False,NULL,NULL,0.353116031160312,0.286490364903649,NULL,NULL,NULL,0.0,NULL
CY,2001,IMF Country Report,False,False,NULL,NULL,0.366135760333713,0.297117937049678,NULL,NULL,NULL,0.0,NULL
CY,2002,IMF Country Report,False,False,NULL,NULL,0.357969151670951,0.290947484392214,NULL,0.0,NULL,0.0,NULL
CY,2003,IMF Country Report,False,False,NULL,NULL,0.388014788066374,0.318029404178488,NULL,0.0,NULL,0.0,NULL
CY,2004,IMF Country Report,False,False,NULL,NULL,0.415269126337646,0.332854176649098,NULL,0.0,NULL,0.0,NULL
CY,2005,IMF Country Report,False,False,NULL,NULL,0.443665124608267,0.354275481271452,NULL,0.0,NULL,0.0,NULL
CY,2007,IMF Country Report,False,False,NULL,NULL,0.463992419456728,0.386986734049273,NULL,0.0,NULL,0.0,NULL
CY,2008,IMF Country Report,False,False,NULL,NULL,0.448971265372734,0.365973072215422,NULL,0.0,NULL,0.0,NULL
CZ,1993,OECD Tax Statistics,False,True,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CZ,1994,OECD Tax Statistics,False,True,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
CZ,1995,OECD Tax Statistics,False,True,NULL,NULL,0.402064712494686,0.253481471314671,NULL,0.0,0.0,0.0,NULL
CZ,1996,OECD Tax Statistics,False,False,NULL,NULL,0.385384102294821,0.237628329761719,NULL,0.0,0.0,0.0,NULL
CZ,1997,OECD Tax Statistics,False,False,NULL,NULL,0.389544618244555,0.237385167783953,NULL,0.0,0.0,0.0,NULL
CZ,1998,OECD Tax Statistics,False,False,NULL,NULL,0.38131523203286,0.231931481778808,NULL,0.0,0.0,0.0,NULL
CZ,1999,OECD Tax Statistics,False,False,NULL,NULL,0.386370457645172,0.235290641375174,NULL,0.0,0.0,0.0,NULL
CZ,2000,OECD Tax Statistics,False,False,NULL,NULL,0.380218928093863,0.229775366293709,NULL,0.0,0.0,0.0,NULL
CZ,2001,OECD Tax Statistics,False,False,NULL,NULL,0.383116259903282,0.232745245464982,NULL,0.0,0.0,0.0,NULL
CZ,2002,OECD Tax Statistics,False,False,NULL,NULL,0.390655221165868,0.236969772505092,NULL,0.0,0.0,0.0,NULL
CZ,2003,OECD Tax Statistics,False,False,NULL,NULL,0.433098831259321,0.277235243983963,NULL,0.0,0.0,0.0,NULL
CZ,2004,OECD Tax Statistics,False,False,NULL,NULL,0.404494512442424,0.251132743314493,NULL,0.0,0.0,0.0,NULL
CZ,2005,OECD Tax Statistics,False,False,NULL,NULL,0.397627963040459,0.243624633190161,NULL,0.0,0.0,0.0,NULL
CZ,2006,OECD Tax Statistics,False,False,NULL,NULL,0.396040504695014,0.241093849875872,NULL,0.0,0.0,0.0,NULL
CZ,2007,OECD Tax Statistics,False,False,NULL,NULL,0.40311223830897,0.247125169382289,NULL,0.0,0.0,0.0,NULL
CZ,2008,OECD Tax Statistics,False,False,NULL,NULL,0.389400716295635,0.235205356444517,NULL,0.0,0.0,0.0,NULL
CZ,2009,OECD Tax Statistics,False,False,NULL,NULL,0.391027285065756,0.24294713209288,NULL,0.0,0.0,0.0,NULL
CZ,2010,OECD Tax Statistics,False,False,NULL,NULL,0.392307555790537,0.24078509984936,NULL,0.0,0.0,0.0,NULL
DK,1970,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1971,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1972,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1973,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1974,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1975,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1976,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1977,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1978,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1979,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1980,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1981,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1982,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1983,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1984,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1985,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1986,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1987,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1988,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1989,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DK,1990,OECD Tax Statistics,False,False,NULL,NULL,0.541051021294262,0.53171404950223,NULL,0.0,0.0,0.0,NULL
DK,1991,OECD Tax Statistics,False,False,NULL,NULL,0.5309636844194,0.52164159279384,NULL,0.0,0.0,0.0,NULL
DK,1992,OECD Tax Statistics,False,False,NULL,NULL,0.544857406008196,0.534766124895902,NULL,0.0,0.0,0.0,NULL
DK,1993,OECD Tax Statistics,False,False,NULL,NULL,0.563429881225255,0.552656096116515,NULL,0.0,0.0,0.0,NULL
DK,1994,OECD Tax Statistics,False,False,NULL,NULL,0.568126590415437,0.55738461798298,NULL,0.0,0.0,0.0,NULL
DK,1995,OECD Tax Statistics,False,False,NULL,NULL,0.563641196456455,0.552991502083284,NULL,0.0,0.0,0.0,NULL
DK,1996,OECD Tax Statistics,False,False,NULL,NULL,0.568803951049474,0.558219029105516,NULL,0.0,0.0,0.0,NULL
DK,1997,OECD Tax Statistics,False,False,NULL,NULL,0.56076848657787,0.550494607961153,NULL,0.0,0.0,0.0,NULL
DK,1998,OECD Tax Statistics,False,False,NULL,NULL,0.562350090021184,0.552178344211788,NULL,0.0,0.0,0.0,NULL
DK,1999,OECD Tax Statistics,False,False,NULL,NULL,0.567757997087698,0.55150947734313,NULL,0.0,0.0,0.0,NULL
DK,2000,OECD Tax Statistics,False,False,NULL,NULL,0.558357883217771,0.54052183600162,NULL,0.0,0.0,0.0,NULL
DK,2001,OECD Tax Statistics,False,False,NULL,NULL,0.553705382779866,0.536522133315763,NULL,0.0,0.0,0.0,NULL
DK,2002,OECD Tax Statistics,False,False,NULL,NULL,0.548361412273436,0.536501187044569,NULL,0.0,0.0,0.0,NULL
DK,2003,OECD Tax Statistics,False,False,NULL,NULL,0.549792994733306,0.537839848817261,NULL,0.0,0.0,0.0,NULL
DK,2004,OECD Tax Statistics,False,False,NULL,NULL,0.564434107681185,0.552811244185571,NULL,0.0,0.0,0.0,NULL
DK,2005,OECD Tax Statistics,False,False,NULL,NULL,0.578079245070561,0.567024267807879,NULL,0.0,0.0,0.0,NULL
DK,2006,OECD Tax Statistics,False,False,NULL,NULL,0.566273610923844,0.555917867080152,NULL,0.0,0.0,0.0,NULL
DK,2007,OECD Tax Statistics,False,False,NULL,NULL,0.556047645704531,0.546164539661398,NULL,0.0,0.0,0.0,NULL
DK,2008,OECD Tax Statistics,False,False,NULL,NULL,0.548049456065418,0.538484234110904,NULL,0.0,0.0,0.0,NULL
DK,2009,OECD Tax Statistics,False,False,NULL,NULL,0.552083864209915,0.54227472975509,NULL,0.0,0.0,0.0,NULL
DK,2010,OECD Tax Statistics,False,False,NULL,NULL,0.55116410812881,0.541112277220274,NULL,0.0,0.0,0.0,NULL
DM,1986,IMF Country Report,False,False,0.386426592797784,NULL,0.279501385041551,NULL,NULL,0.0,NULL,NULL,NULL
DM,1987,IMF Country Report,False,False,0.337346437346437,NULL,0.28992628992629,NULL,NULL,0.0,NULL,NULL,NULL
DM,1988,IMF Country Report,False,False,0.351731601731602,NULL,0.288311688311688,NULL,NULL,0.0,NULL,NULL,NULL
DM,1989,IMF Country Report,False,False,0.347560975609756,NULL,0.29369918699187,NULL,NULL,0.0,NULL,NULL,NULL
DM,1990,IMF Country Report,False,False,NULL,NULL,0.263123655913978,NULL,NULL,NULL,NULL,NULL,NULL
DM,1991,IMF Country Report,False,False,NULL,NULL,0.277346666666667,NULL,NULL,NULL,NULL,NULL,NULL
DM,1992,IMF Country Report,False,False,0.302306477093207,NULL,0.278483412322275,NULL,NULL,NULL,NULL,NULL,NULL
DM,1993,IMF Country Report,False,False,0.291485201793722,0.265625710014948,0.267395515695067,0.241536023916293,NULL,NULL,NULL,NULL,NULL
DM,1994,IMF Country Report,False,False,0.280497293447293,0.254144017094017,0.263018233618234,0.236664957264957,NULL,NULL,NULL,NULL,NULL
DM,1995,IMF Country Report,False,False,0.314927815468114,0.287519402985075,0.270054681139756,0.242646268656716,NULL,NULL,NULL,NULL,NULL
DM,1996,IMF Country Report,False,False,0.335775386597938,0.307811469072165,0.278864304123711,0.250900386597938,NULL,NULL,NULL,NULL,NULL
DM,1997,IMF Country Report,False,False,0.334140221402214,0.306341943419434,0.286405904059041,0.258607626076261,NULL,NULL,NULL,NULL,NULL
DM,1998,IMF Country Report,False,False,0.291542588235294,0.264130823529412,0.273921882352941,0.246510117647059,NULL,NULL,NULL,NULL,NULL
DM,1999,IMF Country Report,False,False,0.317178850574713,0.288902988505747,0.282845057471264,0.254569195402299,NULL,NULL,NULL,NULL,NULL
DM,2000,IMF Country Report,False,False,0.304052316384181,0.274560790960452,0.281924519774011,0.252432994350282,NULL,NULL,NULL,NULL,NULL
DM,2001,IMF Country Report,False,False,0.368521621621622,0.338566666666667,0.346556756756757,0.316601801801802,NULL,NULL,NULL,NULL,NULL
DM,2002,IMF Country Report,False,False,0.33288013318535,0.302802441731409,0.318171476137625,0.288093784683685,NULL,NULL,NULL,NULL,NULL
DM,2003,IMF Country Report,False,False,0.319980523560209,0.291917696335078,0.287476858638743,0.259414031413612,NULL,NULL,NULL,NULL,NULL
DM,2004,IMF Country Report,False,False,0.38360487804878,0.357486991869919,0.31458506097561,0.288467174796748,NULL,NULL,NULL,NULL,NULL
DM,2005,IMF Country Report,False,False,0.353790711462451,0.327506126482213,0.310030434782609,0.283745849802372,NULL,NULL,NULL,NULL,NULL
DM,2006,IMF Country Report,False,False,0.360044077134986,0.333873278236915,0.304150137741047,0.277979338842975,NULL,NULL,NULL,NULL,NULL
DO,1990,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1991,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1992,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1993,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1994,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1995,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1996,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1997,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1998,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
DO,1999,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
